2	30	3	19	2	2	3	3	4	30	2	2	1	1	1	0	0	1	0	0	1	0	0	0	1
3	9	2	7	1	3	2	2	1	28	3	1	1	1	1	0	0	1	0	0	1	0	1	0	1
2	60	2	63	1	3	3	4	4	42	3	1	1	1	1	0	0	1	0	0	0	0	0	1	1
1	24	1	33	3	2	3	4	4	30	3	1	2	2	1	0	0	1	0	0	0	0	0	1	1
4	18	2	15	1	2	4	1	2	43	3	1	2	1	1	0	0	0	1	0	1	0	1	0	1
4	24	2	36	2	5	3	4	3	31	3	2	1	1	1	0	0	1	0	0	1	0	0	1	1
1	36	3	21	1	4	3	1	3	24	3	2	1	2	1	0	0	1	0	0	1	0	0	1	1
2	24	2	41	3	2	2	4	3	28	3	1	1	1	1	0	1	1	0	1	0	0	0	1	1
4	36	2	110	1	1	2	2	3	26	3	2	1	2	1	0	0	1	0	0	1	0	0	0	1
1	28	2	40	1	3	3	2	3	45	3	1	1	1	1	1	0	1	0	0	1	0	1	0	1
4	24	2	24	3	5	3	2	3	35	1	2	1	2	1	0	0	1	0	0	1	0	0	1	1
2	27	4	25	3	3	3	2	2	23	3	2	1	1	1	0	0	1	0	0	1	0	1	0	1
1	24	1	12	1	1	2	4	4	29	3	2	1	1	1	1	0	0	1	1	0	1	0	0	1
1	60	2	73	1	5	3	4	4	36	3	1	1	1	1	0	0	0	1	1	0	0	0	1	1
4	24	3	25	1	5	3	4	3	47	3	2	2	1	1	1	0	1	0	0	1	0	1	0	1
2	15	1	13	2	3	4	2	2	25	3	1	1	1	1	1	0	1	0	1	0	0	0	1	1
2	30	4	84	1	4	3	2	2	49	3	1	1	1	1	0	0	1	0	0	1	0	0	1	1
4	48	2	48	1	1	3	2	3	33	1	1	1	2	1	0	0	1	0	1	0	0	0	0	1
1	36	2	82	1	3	3	2	2	26	3	1	2	1	1	0	1	1	0	0	1	0	0	1	1
1	45	2	18	1	3	3	4	4	23	3	1	1	2	1	0	0	1	0	0	0	0	0	1	1
